white,black,white_elo,black_elo,result,opening,eco,site,time_control,termination,white_country,white_title,white_preferred_game,white_peak_bullet,white_peak_blitz,white_peak_rapid,white_peak_classical,white_total_wins,white_total_draws,white_total_losses,black_country,black_title,black_preferred_game,black_peak_bullet,black_peak_blitz,black_peak_rapid,black_peak_classical,black_total_wins,black_total_draws,black_total_losses
FIZE,patrimpas,1687,1809,0-1,"Gruenfeld Defense: Exchange Variation, Modern Exchange Variation",D85,https://lichess.org/pWIwLcWD,120+0,Time forfeit,,,unknown,,,,,0,0,0,,,bullet,1893.0,,,,10209,375,3414
tabitak,Tanq10,1540,1692,1-0,Ruy Lopez: Schliemann Defense,C63,https://lichess.org/ZUSqTLpg,600+8,Normal,,,puzzle,,,,,248,35,292,,,puzzle,1750.0,1718.0,,,5246,506,5403
DavidBrodin,pewterpawn,1731,1585,1-0,Nimzo-Larsen Attack: Classical Variation,A01,https://lichess.org/9iAhYbmM,300+0,Time forfeit,,,rapid,,,2028.0,,11181,532,7879,,,blitz,,,,,5890,521,5736
mindfreak,smorris,1375,1500,0-1,Colle System,D05,https://lichess.org/k0xe1okM,300+8,Normal,,,bullet,,,,,6418,391,11061,,,puzzle,,1411.0,,,11443,799,10866
verya,hotwater,1305,1500,0-1,"Ruy Lopez: Closed, 7...O-O",C88,https://lichess.org/79lIW84r,300+0,Time forfeit,,,bullet,1573.0,1553.0,,,18192,985,18564,,,blitz,,,,,53,5,53
ImKuzya,TotalBoron,1541,1451,1-0,Caro-Kann Defense,B10,https://lichess.org/rSGIeVKh,300+0,Normal,,,puzzle,1415.0,1747.0,,,2666,133,2365,,,puzzle,,,,,1565,118,1679
Alannadal67,Dver_zapilili,1716,1220,1-0,Philidor Defense #3,C41,https://lichess.org/IKbdFMoy,300+2,Time forfeit,,,puzzle,,,,,292,22,185,,,blitz,,,,,29,1,71
n3utrino,AveSizaR,1740,1585,0-1,Queen's Pawn Game: Zukertort Variation,D02,https://lichess.org/fw9FCH62,300+2,Normal,,,unknown,,,,,0,0,0,,,blitz,,,,,647,87,1185
ednailton,vitebo,1793,1555,1-0,Horwitz Defense,A40,https://lichess.org/3r7VwEaO,180+0,Normal,,,blitz,2071.0,2018.0,,,42131,1787,31922,,,blitz,1339.0,1600.0,1561.0,,21700,870,27919
drummida,murdikuhaku,1494,1318,0-1,King's Pawn Game: Napoleon Attack,C20,https://lichess.org/6MIjSzIX,600+0,Normal,,,rapid,,,,,150,10,84,,,unknown,,,,,0,0,0
DeMoN77,Rchevechess,1178,1652,0-1,Hungarian Opening,A00,https://lichess.org/L4tvaja6,300+0,Normal,,,blitz,,,,,7691,690,12101,,,blitz,1677.0,1743.0,1849.0,,9739,1146,9604
korchoi,ChessDude88,1853,1417,1-0,Petrov's Defense #5,C42,https://lichess.org/ik7iz39x,600+0,Normal,,,bullet,1653.0,1814.0,1847.0,,18557,2208,17926,,,rapid,,,,,1789,195,3099
Foobork,unterta,2060,1893,1-0,Scandinavian Defense: Kloosterboer Gambit,B01,https://lichess.org/RRSnBSl5,300+3,Normal,,NM,bullet,1991.0,2122.0,,,13169,520,2811,,,unknown,,,,,0,0,0
wbrown358,gongetbetter,1486,1410,0-1,Zukertort Opening: Black Mustang Defense,A04,https://lichess.org/2OnwerN0,600+0,Normal,,,rapid,,,,,9826,852,10507,,,unknown,,,,,0,0,0
electronic,Santu_16,1740,1552,0-1,Sicilian Defense: Smith-Morra Gambit #2,B21,https://lichess.org/eGVyIGgh,420+0,Time forfeit,,,blitz,,,,,1071,103,841,,,blitz,,,,,966,72,2102
PeterLauris,ksw913,1593,1551,0-1,Queen's Gambit Declined,D30,https://lichess.org/P9q8VMH9,120+0,Normal,,,puzzle,,,,,102,3,70,,,bullet,,,,,3484,246,3421
DeuceGenius,Kondi_player,1593,1642,1-0,"French Defense: Tarrasch Variation, Guimard Defense, Main Line",C04,https://lichess.org/6MJuFDUD,900+0,Normal,,,blitz,,1591.0,,,1302,100,1243,,,unknown,,,,,0,0,0
Mmdodol,Vlsm,1435,1407,0-1,"Queen's Pawn Opening: Veresov, Richter Attack",D00,https://lichess.org/nUl3oUJF,600+0,Normal,,,puzzle,,,,,77,13,104,,,unknown,,,,,0,0,0
Sherpa,francoco,1714,1731,0-1,King's Pawn Game: Leonardis Variation,C20,https://lichess.org/a5n03LD8,300+10,Normal,,,blitz,,,,,1398,125,1275,,,rapid,,,,,1319,101,1255
MadisonIvy,edgar_allan_hoe,1285,1694,0-1,Horwitz Defense,A40,https://lichess.org/SFzkbPbA,300+0,Normal,,,blitz,,,,,14,2,50,,,blitz,,1754.0,,,7967,564,6391
zrtghjkl,anjova,1722,1579,0-1,Pirc Defense #4,B07,https://lichess.org/ekPvYGtt,300+0,Normal,,,blitz,,1923.0,,,11094,734,11710,,,blitz,,,,,739,47,802
FernandoGCSilva,GreatGig,1849,1832,1/2-1/2,Queen's Indian Defense,E12,https://lichess.org/ioesn27c,180+2,Normal,,,blitz,,1980.0,2148.0,,7741,880,7120,,,blitz,1917.0,2022.0,,,12515,1570,13098
ApotheosisSkills,landreoli,1503,1561,1/2-1/2,Ruy Lopez: Steinitz Defense,C62,https://lichess.org/gwuVuBVj,120+2,Normal,,,blitz,,1646.0,,,4781,475,4352,,,unknown,,,,,0,0,0
Andjety28,Pioner,1557,1536,1-0,Four Knights Game,C46,https://lichess.org/UztMefw7,300+5,Normal,,,unknown,,,,,0,0,0,,,blitz,,,,,3743,209,4559
Igor_Vechil,fjcaro2003,1932,1941,1/2-1/2,Queen's Gambit Declined: Three Knights Variation,D37,https://lichess.org/Y5ml2tpy,180+0,Time forfeit,,,blitz,,,,,8655,1116,13268,,,blitz,,1813.0,,,4611,360,4691
ayman78,IvanM344,1773,1477,1-0,Bishop's Opening: Boi Variation,C20,https://lichess.org/mLH7BEp2,1200+10,Normal,,,unknown,,,,,0,0,0,,,unknown,,,,,0,0,0
timetodie,Rook56,1500,1651,1-0,French Defense: Knight Variation,C00,https://lichess.org/cCJuQeed,180+0,Time forfeit,,,blitz,,,,,12,0,13,,,blitz,,,,,22159,752,8798
Koala66,naqalsamoht,1620,1604,0-1,French Defense: Knight Variation,C00,https://lichess.org/6M9CUIYR,300+0,Normal,,,blitz,,1522.0,,,2986,138,2757,,,bullet,1644.0,1728.0,,,27164,290,31804
spud39,FALCONS,1500,1500,0-1,Queen's Pawn,A40,https://lichess.org/DY4h3Y4I,300+0,Time forfeit,,,puzzle,,,1559.0,,5160,178,4813,,,puzzle,,,,,230,6,420
horacioiarlori,akif60,1438,1515,0-1,Russian Game: Modern Attack,C43,https://lichess.org/WixFeWxv,600+0,Normal,,,rapid,,,,,521,38,731,,,rapid,,,,,466,31,535
jrchess1986,riddem_n_rims,1389,1418,1-0,Modern Defense,B06,https://lichess.org/jQryRGdC,600+2,Normal,,,blitz,,,,,1407,110,2287,,,puzzle,,,,,428,21,580
nurfaizin,J8KER,1851,1628,1-0,Philidor Defense #2,C41,https://lichess.org/gwhcWWFP,480+0,Normal,,,rapid,,,,,3680,279,4380,,,rapid,,,,,260,53,412
Chaman,betoschiavon,1514,1685,1-0,Bird Opening,A02,https://lichess.org/mLDFS0e5,120+0,Normal,,,bullet,,,,,11515,485,13051,,,bullet,1787.0,,,,7667,573,7674
reclarinete1,Rambozo,1435,1419,1-0,Three Knights Opening,C46,https://lichess.org/aSesn4wN,900+0,Normal,,,rapid,,,,,2001,307,2375,,,puzzle,,,,,140,3,69
pawnpatrol,swalter,1573,1649,1-0,Van't Kruijs Opening,A00,https://lichess.org/hupMv3We,480+5,Normal,,,bullet,1386.0,1571.0,,,7637,957,17264,,,rapid,,,,,4673,460,3317
nabov,nekrokot,1306,1496,1-0,King's Pawn Game: Leonardis Variation,C20,https://lichess.org/E9Mo39v5,120+0,Time forfeit,,,bullet,,,,,4021,158,5779,,,unknown,,,,,0,0,0
kudaliar,d4c6,1848,1709,1-0,Nimzo-Larsen Attack: Indian Variation,A01,https://lichess.org/aA7GF0SY,300+5,Normal,,,blitz,,1693.0,,,3787,187,2851,,,rapid,,1708.0,1825.0,,2861,147,2892
figur,Ksmith7548,1452,1382,0-1,Van't Kruijs Opening,A00,https://lichess.org/DwQUmPaV,780+0,Normal,,,rapid,,,1157.0,,6122,269,8179,,,rapid,,,1471.0,,1088,79,1390
lumil,rafaelaflorit,2008,1756,1-0,Scandinavian Defense: Main Line,B01,https://lichess.org/AMN3FlkU,420+5,Normal,,,rapid,,,,,5305,599,2280,,,blitz,,1793.0,1852.0,,9036,689,6578
fury_zero,br1420,1455,1617,0-1,Sicilian Defense: Staunton-Cochrane Variation,B20,https://lichess.org/MMe5NHav,300+0,Normal,,,blitz,,,,,69,2,152,,,puzzle,,,,,17,2,36
gokhan06130613,pirja,1727,1704,0-1,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",C71,https://lichess.org/R45PUr21,300+5,Normal,,,blitz,,,,,606,48,712,,,blitz,,1708.0,1731.0,,8016,646,10744
gpgp,zombievader,1471,1614,0-1,Sicilian Defense: McDonnell Attack,B21,https://lichess.org/Wo7NESej,300+8,Normal,,,rapid,,,,,330,25,757,,,puzzle,,,,,1005,89,1001
tmoakt4,FlashGod,1912,1874,0-1,Queen's Gambit Declined: Queen's Knight Variation,D31,https://lichess.org/GsGiQoZa,30+0,Time forfeit,,,unknown,,,,,0,0,0,,,bullet,2132.0,1693.0,,,15774,1250,16760
AntoniusBl0ck,Krokus,1427,1530,1-0,Queen's Pawn Game,D00,https://lichess.org/VwLEyzox,420+0,Normal,,,blitz,1995.0,1813.0,,,13484,910,15731,,,blitz,,1546.0,,,10529,580,12236
Demre,Kokoko1,1472,1396,1-0,Zukertort Opening: Tennison Gambit,A06,https://lichess.org/Urd07T34,300+0,Normal,,,blitz,,,,,1553,98,1459,,,blitz,,,,,619,85,1369
nebraxas,llimllib,1386,1488,1-0,"Queen's Gambit Declined: Semi-Tarrasch, 5.cxd5",D41,https://lichess.org/TbZWBSxW,300+0,Normal,,,puzzle,,,,,871,86,1508,,,blitz,,1624.0,1956.0,,9706,685,9742
Luminosity,azyttak,2096,1815,1-0,Nimzowitsch Defense: French Connection,B00,https://lichess.org/QDHogpC0,60+0,Time forfeit,,,bullet,,,,,70780,3518,53358,,,bullet,,,,,2177,124,2719
Cassuc,luismy46,1405,1486,1-0,Horwitz Defense,A40,https://lichess.org/ec6Z6XI7,420+20,Normal,,,blitz,,1517.0,,,4658,475,5442,,,rapid,,,,,963,95,1226
UCEonOCE,kris74,1493,1433,1-0,Philidor Defense #3,C41,https://lichess.org/Dp04l2zM,600+0,Normal,,,puzzle,,,,,1267,73,1303,,,rapid,,,,,44,4,61
giovannypsicodelico,unaltra,1500,1575,0-1,King's Pawn Game: Wayward Queen Attack,C20,https://lichess.org/tSQJsH2l,1800+10,Normal,,,rapid,,,,,0,0,8,,,classical,,891.0,1444.0,,2437,200,3224
erguimaray,nb3765,1450,1367,1/2-1/2,Slav Defense,D10,https://lichess.org/8enXlPaB,300+5,Normal,,,blitz,,,,,727,54,768,,,rapid,,,,,153,19,195
nessinha91,DantanaMoss,1300,1511,0-1,Van Geet Opening: Reversed Nimzowitsch,A00,https://lichess.org/AsT7xOaD,600+2,Normal,,,rapid,,,,,2152,183,3964,,,puzzle,,,,,1716,88,1778
asdffejai,Fr3ddy,1405,1406,1-0,Modern Defense,B06,https://lichess.org/UTtpzA4x,300+0,Normal,,,puzzle,,,,,565,17,458,,,blitz,,,,,153,17,248
alex2911,Katatonia,1458,1863,0-1,Four Knights Game: Scotch Variation Accepted,C47,https://lichess.org/qNGTQ4eS,300+0,Normal,,,blitz,1649.0,1683.0,,,14034,894,17108,,,blitz,,,,,1004,95,668
razvan345,miseria,1576,1522,1-0,Ruy Lopez: Steinitz Defense,C62,https://lichess.org/5vhhtNOu,600+5,Normal,,,blitz,,1841.0,,,9121,829,7930,,,rapid,,,1500.0,,2957,514,3558
sund987,davtio,1935,1991,0-1,Caro-Kann Defense: Exchange Variation,B13,https://lichess.org/XclVuEku,600+5,Normal,,,blitz,,,,,7819,768,6690,,,blitz,,,,,12518,768,12637
monaco712,kennythedentist,1349,1453,0-1,Zukertort Opening,A04,https://lichess.org/Yge3Nk21,600+0,Normal,,,blitz,,1573.0,,,7647,726,10572,,,blitz,,,,,321,11,333
behin,venerabile48,1671,1902,0-1,"Sicilian Defense: Accelerated Fianchetto, Maroczy Bind, 5...Bg7",B37,https://lichess.org/nBVNgPft,900+5,Normal,,,rapid,,,,,1059,130,1959,,,rapid,,,1790.0,,6077,860,5132
dfarchich,mtlben,1679,1670,1-0,Horwitz Defense,A40,https://lichess.org/XcC6d4NF,900+4,Normal,,,blitz,,1667.0,1698.0,,2571,382,3906,,,puzzle,,,,,981,37,642
mocl125,MATHDAVI14,1500,1500,0-1,Queen's Gambit Refused: Chigorin Defense #3,D07,https://lichess.org/WghnAzTt,180+0,Normal,,,puzzle,,,,,536,47,555,,,blitz,,,,,8074,971,8676
Grart,LittlePatzer,1990,1790,0-1,Caro-Kann Defense: Advance Variation,B12,https://lichess.org/ruMPfqba,900+10,Normal,,,rapid,,,,,1205,82,1059,,,rapid,,,,,652,41,662
jaharsch,govera,1667,1747,0-1,Modern Defense: Two Knights Variation,B06,https://lichess.org/3M9hvAMD,300+5,Time forfeit,,,puzzle,,,,,206,6,172,,,rapid,,1726.0,1855.0,,1443,104,1245
GreatKenyan,Fezhtival,1559,1540,1-0,Ruy Lopez: Nuernberg Variation,C60,https://lichess.org/tXVrw58q,600+10,Normal,,,bullet,995.0,,1488.0,,14258,464,16796,,,rapid,,,,,861,76,1039
Blackout999,Guigzchess,1402,1552,1-0,"Italian Game: Two Knights Defense, Fried Liver Attack",C57,https://lichess.org/I9AoJqo4,600+0,Normal,,,rapid,,,,,371,34,643,,,blitz,,1366.0,1645.0,,4776,274,4708
bachibouzouk,geo463,1454,1386,1-0,Bishop's Opening: Boi Variation,C20,https://lichess.org/4fYIPXOW,600+0,Normal,,,blitz,,1010.0,,,2672,181,2525,,,rapid,,,,,2549,166,2716
Cosmos2810,berk5177,1613,1432,1-0,Russian Game: Three Knights Game,C42,https://lichess.org/N4BwlGWk,180+0,Time forfeit,,,blitz,,1892.0,,,12140,1631,12874,,,rapid,,,,,408,44,708
saponaro,ChessHateCollide,1998,1979,1-0,"Philidor Defense: Lion Variation, Shirov Gambit",C41,https://lichess.org/BfVLv4Bl,180+1,Normal,,,blitz,,2131.0,,,6616,300,5018,,,unknown,,,,,0,0,0
nonochan,ponyju,1854,1676,0-1,"Sicilian Defense: French Variation, Open",B40,https://lichess.org/1tlF1NZv,300+0,Normal,,,puzzle,,,,,593,28,456,,,unknown,,,,,0,0,0
oci8,Unlight,1695,1780,1-0,Indian Game,A45,https://lichess.org/EDDGSpzk,540+20,Normal,,,unknown,,,,,0,0,0,,,puzzle,,2132.0,,,11000,560,11268
yzr1408,JJhh,1486,1909,0-1,Four Knights Game,C46,https://lichess.org/yXoMekfJ,600+0,Time forfeit,,,rapid,,,,,337,21,548,,,puzzle,,,,,2168,142,966
absolutezer0,RodriRuiz3,1581,1607,1-0,Three Knights Opening #2,C46,https://lichess.org/V7DwbcI0,300+0,Normal,,,blitz,,,,,228,19,198,,,blitz,,,,,559,27,433
janisc,Rivler,1459,1415,1-0,Ruy Lopez: Steinitz Defense,C62,https://lichess.org/5DE6usTA,300+0,Normal,,,unknown,,,,,0,0,0,,,bullet,1410.0,1665.0,,,15418,772,16409
NotSoberAcct,Glineni,1497,1380,0-1,Sicilian Defense #2,B54,https://lichess.org/ZeogyQ2p,600+5,Normal,,,bullet,1841.0,1911.0,,,2192,115,1895,,,blitz,,1542.0,1647.0,,20078,860,19551
joshlikesbagelss,cistajeba,1355,1486,0-1,Sicilian Defense,B27,https://lichess.org/jDw7KnKp,600+0,Normal,,,puzzle,,,,,1359,97,1114,,,rapid,,,,,1328,87,1382
jackria,B_XQb6,1606,1807,1-0,Caro-Kann Defense,B10,https://lichess.org/fEClHUn2,600+0,Time forfeit,,,blitz,,1610.0,1910.0,,5865,295,6173,,,rapid,,,,,439,36,267
Samstag,Sxakamanto,2022,1499,1-0,Nimzo-Larsen Attack,A01,https://lichess.org/uwUWk2Y9,60+0,Time forfeit,,,unknown,,,,,0,0,0,,,unknown,,,,,0,0,0
rodrigoa138,everyfuknametaken,1903,1916,1/2-1/2,"Slav Defense: Quiet Variation, Pin Defense",D12,https://lichess.org/4JECM3n2,120+1,Normal,,,blitz,2043.0,2021.0,,,9384,1396,8902,,,blitz,,,,,1488,140,1510
oberschlumpf,POUYA123456,2099,1869,0-1,Queen's Gambit Declined: Three Knights Variation,D37,https://lichess.org/pcoJxXIc,45+3,Normal,,NM,blitz,2336.0,2324.0,2313.0,,97037,12144,20231,,,blitz,,,,,1226,139,2391
Meliani,nick-fire,1737,1743,1-0,Caro-Kann Defense: Classical Variation,B18,https://lichess.org/zsB345IN,720+8,Time forfeit,,,puzzle,,,,,471,56,413,,,blitz,1825.0,1827.0,1980.0,,12483,1745,13679
SEEMEPLAY,MooseMasher,1460,1540,1-0,"Sicilian Defense: Accelerated Dragon, Modern Variation",B34,https://lichess.org/W4dqbzYt,300+0,Normal,,,blitz,,,,,392,41,383,,,blitz,,1787.0,,,9817,686,10091
gmpokerin,jags,2003,1849,1-0,Sicilian Defense: Najdorf Variation,B90,https://lichess.org/EhScOY2F,45+3,Time forfeit,,,bullet,2090.0,2052.0,,,1916,141,1883,,,puzzle,,2052.0,,,8486,761,7445
NiftyDeveloper,BrunoPinheiro2015,1709,1639,0-1,English Defense #2,A40,https://lichess.org/cFVd6eKp,240+2,Normal,,,unknown,,,,,0,0,0,,,unknown,,,,,0,0,0
ctabv,philistine94,1500,1554,0-1,Horwitz Defense,A40,https://lichess.org/LdC6v4UU,780+14,Time forfeit,,,unknown,,,,,0,0,0,,,unknown,,,,,0,0,0
Folgado,tangien,1645,1385,1-0,Philidor Defense #3,C41,https://lichess.org/xfR0DODw,180+0,Time forfeit,,,blitz,,,,,8369,959,8209,,,blitz,,1398.0,,,5029,255,6373
civikov,ilcroato,1717,1739,1-0,Queen's Pawn Game #2,D00,https://lichess.org/oB8EEkjA,480+0,Time forfeit,,,unknown,,,,,0,0,0,,,rapid,,,,,5292,399,6042
Alarch,Prego,1666,1513,1-0,Philidor Defense: Exchange Variation #2,C41,https://lichess.org/u5znzPkz,420+0,Normal,,,bullet,1464.0,1640.0,,,39877,3244,43808,,,blitz,,,,,1783,130,2255
SackofSasquatch,Chokehold69,2164,1821,1-0,King's Knight Opening,C40,https://lichess.org/0G0UQ9KV,60+0,Time forfeit,,,bullet,,,,,10710,568,8048,,,unknown,,,,,0,0,0
sunshinetool,sportcardinal,1229,1810,0-1,King's Pawn Game,C20,https://lichess.org/JJ9xKPk2,420+5,Normal,,,puzzle,,,,,373,28,829,,,bullet,,,,,4611,253,3876
King_Asto,jg484,1331,1554,1-0,Torre Attack #2,A46,https://lichess.org/jJNWAvoG,600+0,Normal,,,rapid,,,,,618,52,997,,,bullet,,1664.0,1636.0,,19996,1449,15725
Grigoriy-66,Rhuanmaster,1786,1238,1-0,Dutch Defense,A84,https://lichess.org/nxJhDB8Y,300+10,Normal,,,rapid,,,1801.0,,31081,420,9353,,,puzzle,,,,,17,2,78
viki-mvv,slawweg,2013,1827,1-0,Sicilian Defense: French Variation,B40,https://lichess.org/4uvvDUk6,900+0,Normal,,,blitz,,,,,1531,132,1242,,,rapid,,,1806.0,,643,60,605
liorbialik,Iamamockingbird,1753,1557,0-1,Nimzo-Larsen Attack: Modern Variation #4,A01,https://lichess.org/SeszR02i,60+0,Time forfeit,,,bullet,1802.0,,,,23641,801,23330,,,bullet,,,,,1941,125,2435
Anas-1990-chess,xiyin,1333,1536,0-1,Queen's Pawn Game #3,D00,https://lichess.org/7v3TtD72,3600+180,Time forfeit,,,puzzle,,,,,383,64,448,,,unknown,,,,,0,0,0
abagalia,giadalunas,1927,1560,0-1,French Defense: Knight Variation,C00,https://lichess.org/bdAQBahu,120+0,Normal,,,bullet,,,,,25399,526,4781,,,blitz,,,,,16324,1333,20138
blade2012,Schaakfanaat,2035,1839,1-0,"Bishop's Opening: Vienna Hybrid, Hromadka Variation",C28,https://lichess.org/hNrymWQB,300+0,Normal,,,blitz,1965.0,2084.0,2304.0,,4160,407,2601,,,blitz,,1951.0,2018.0,,16083,1529,10117
doneduardo,agustinmeirin,1720,1193,1-0,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",B50,https://lichess.org/74Qq02f4,1200+0,Time forfeit,,,classical,,,,1621.0,3959,636,3928,,,unknown,,,,,0,0,0
alifant,FalconF16,2262,1632,1-0,Ruy Lopez: Rotary-Albany Gambit,C60,https://lichess.org/gqmDRPXJ,60+0,Normal,,,puzzle,,,,,7943,276,4481,,,bullet,,,,,1773,119,2600
szahmad,Danman,1871,1594,1-0,Vienna Game: Omaha Gambit,C25,https://lichess.org/7qpB68Zf,60+0,Time forfeit,,,bullet,,,,,4520,169,3170,,,blitz,,,,,1692,186,2807
KmPeon,pandakidessine,1761,1767,0-1,Sicilian Defense: Old Sicilian,B30,https://lichess.org/OQx47tsi,180+0,Normal,,,blitz,1603.0,1703.0,,,14767,1121,16654,,,blitz,,,,,3263,163,3574
craniozx22,arq40,1953,1806,0-1,Scotch Game: Benima Defense,C44,https://lichess.org/jAtb2kgB,300+8,Normal,,,rapid,1799.0,1838.0,2068.0,,3866,352,4331,,,rapid,,1653.0,1858.0,,7024,1235,11565
markiewarkie,fantasmadecarretera,1977,1360,1-0,Caro-Kann Defense,B10,https://lichess.org/VHtzwghK,600+0,Normal,,,blitz,,,,,719,61,617,,,rapid,,,1732.0,,7979,516,7516
YAYALOULOU,Knight_OP,1527,1398,1-0,Italian Game: Two Knights Defense #2,C55,https://lichess.org/ya55Gt57,300+4,Normal,,,puzzle,,,,,9020,638,6707,,,blitz,,1451.0,,,607,44,695
Airas,rdosman01,1728,1749,0-1,Sicilian Defense: Loewenthal Variation,B32,https://lichess.org/Z7ff9sHf,300+0,Normal,,,blitz,,,,,2741,246,3901,,,unknown,,,,,0,0,0
shewan99,hanngar87,1580,1734,0-1,Sicilian Defense: McDonnell Attack,B21,https://lichess.org/k2ltAT8y,300+0,Normal,,,blitz,,,,,530,31,1087,,,bullet,1833.0,2023.0,,,27756,993,12962
Felipevfrox,Warhund,1507,1595,1-0,Center Game #2,C21,https://lichess.org/vcZ3QW5q,600+0,Time forfeit,,,rapid,,,,,564,53,578,,,blitz,,,,,2173,227,2096
Wallacevale,vladimir108,1980,1683,1-0,Sicilian Defense: French Variation,B40,https://lichess.org/BKV2OPSS,600+30,Normal,,,unknown,,,,,0,0,0,,,classical,,,,,1610,150,1661
krazipaint,shinobinobushi,1326,1489,0-1,"Sicilian Defense: Closed Variation, Traditional",B25,https://lichess.org/I5reZQxG,360+2,Normal,,,unknown,,,,,0,0,0,,,blitz,1719.0,1709.0,,,26940,1167,22964
pawformation,jenji,1976,1982,1/2-1/2,Queen's Pawn Game: London System,D02,https://lichess.org/aozpjxc6,540+0,Normal,,,bullet,,,,,1243,49,1095,,,blitz,,,,,2144,303,3951
abalore,arakis,1743,1586,1-0,"Ruy Lopez: Morphy Defense, Tarrasch Variation",C77,https://lichess.org/FmLRMg24,360+6,Normal,,,crazyhouse,1490.0,1654.0,,,18803,877,11947,,,rapid,,,,,2884,204,3243
vidanut,tabelatabela,1907,1850,1-0,Bird Opening: Dutch Variation,A03,https://lichess.org/lxh1dYLA,180+0,Normal,,,blitz,1838.0,2014.0,,,15996,1834,13149,,,blitz,,,,,14078,1181,20918
MoiRon,lchuza_otro,1793,1712,1-0,Bird Opening,A02,https://lichess.org/Sa4GvZAU,60+0,Normal,,,bullet,2017.0,2050.0,2005.0,1913.0,33614,2774,24928,,,bullet,1723.0,1748.0,,,30279,2038,45532
elric42,jozefs,1687,1890,0-1,Ruy Lopez: Bird Variation,C61,https://lichess.org/P0MXBo0u,300+0,Time forfeit,,,blitz,,,,,373,26,245,,,blitz,,,,,2458,101,1257
elrafanantes,Triv,1603,1593,1-0,Modern Defense,A40,https://lichess.org/WjYkaXKq,600+8,Time forfeit,,,blitz,,1531.0,,,1410,110,1470,,,blitz,,,,,2367,137,2092
JAVITO22,amnk,1688,1469,1-0,Zukertort Opening: Pirc Invitation,A04,https://lichess.org/QuSGMruc,0+1,Time forfeit,,,bullet,,,,,2109,93,2795,,,rapid,,,,,19,6,154
Malikhash,tunxhi,1785,1993,0-1,Three Knights Opening,C46,https://lichess.org/FrezSUCv,600+0,Normal,,,bullet,1807.0,,,,13113,520,14324,,,bullet,2175.0,1973.0,,,26279,2140,24100
gwagner,sjr,1847,1859,1-0,Queen's Pawn Game: Torre Attack,D03,https://lichess.org/uzrn8FyM,60+0,Time forfeit,,,bullet,2344.0,2120.0,,,15820,933,18312,,,bullet,1972.0,1822.0,,,14610,1337,14460
tigrao3,franka,2039,1793,1-0,Italian Game,C50,https://lichess.org/X1nP0E8N,720+10,Normal,,,rapid,,,1821.0,,2531,346,1969,,,unknown,,,,,0,0,0
iStandReady,aurelb,1462,1348,1-0,St. George Defense,C00,https://lichess.org/PP39siK8,600+0,Normal,,,puzzle,,1387.0,1557.0,,794,40,757,,,rapid,,,,,59,4,123
eelleennaa,LexLawless,2084,1875,1-0,"Pterodactyl Defense: Eastern, Anhanguera",B06,https://lichess.org/jb1EPSAO,180+0,Time forfeit,,,blitz,,,,,751,73,771,,,bullet,2229.0,2204.0,,,115529,6320,108381
mucco,Ggrrrr,1499,1392,0-1,Zukertort Opening: Tennison Gambit,A06,https://lichess.org/UEqOLFv3,180+2,Normal,,,blitz,,1572.0,,,2138,161,1775,,,bullet,1337.0,1293.0,,,13901,535,19070
kixx,Caracal84,1526,1491,0-1,Sicilian Defense,B20,https://lichess.org/Zku1EnkI,300+8,Normal,,,unknown,,,,,0,0,0,,,puzzle,1029.0,1192.0,,,3869,144,3936
DTH117,angolanmade,1787,1231,1-0,Russian Game: Three Knights Game,C42,https://lichess.org/CQUM2VK8,600+0,Normal,,,rapid,,1836.0,,,12337,852,12663,,,rapid,,,1214.0,,3272,320,3976
vovka-evrey1996,AndersonLuiz,1691,1673,1-0,French Defense: Exchange Variation,C01,https://lichess.org/GBNIVThz,300+2,Normal,,,blitz,,1962.0,,,7079,615,7775,,,unknown,,,,,0,0,0
amkXcome,Conando,1817,1792,1-0,Sicilian Defense: Alapin Variation,B22,https://lichess.org/FbD9uQrc,300+4,Normal,,,crazyhouse,,,,,6384,196,6689,,,puzzle,,1908.0,,,1449,107,1107
Smike,Betmen_brzanski,1518,1582,0-1,Philidor Defense #2,C41,https://lichess.org/zIVSwZOT,300+0,Time forfeit,,,unknown,,,,,0,0,0,,,blitz,,,,,560,41,1120
hessuss,antoniogallero,1415,1470,1-0,Reti Opening,A06,https://lichess.org/28vVRfEu,600+0,Time forfeit,,,bullet,1363.0,1373.0,1690.0,,2670,117,2968,,,rapid,,,,,2741,266,5159
