white,black,white_elo,black_elo,result,opening,eco,site,time_control,termination,white_country,white_title,white_preferred_game,white_peak_bullet,white_peak_blitz,white_peak_rapid,white_peak_classical,white_total_wins,white_total_draws,white_total_losses,black_country,black_title,black_preferred_game,black_peak_bullet,black_peak_blitz,black_peak_rapid,black_peak_classical,black_total_wins,black_total_draws,black_total_losses
Touro,HildemarMaia,1299,1346,0-1,King's Pawn Game: King's Head Opening #2,C20,https://lichess.org/nwHU1TCX,480+0,Time forfeit,,,classical,,,,,98,2,262,,,rapid,,1447.0,,,291,16,252
lalenshko,castleberryco,1409,1340,1-0,Sicilian Defense: Hyperaccelerated Dragon,B27,https://lichess.org/XU8dbOp3,120+0,Time forfeit,,,bullet,,,,,4199,228,6590,,,bullet,1711.0,1845.0,1995.0,,4216,348,4515
gmp,michaelbruin,1355,1187,0-1,Mieses Opening: Reversed Rat,A00,https://lichess.org/GZbXnZG9,60+0,Time forfeit,,,bullet,,,,,140,12,169,,,blitz,2008.0,1987.0,,,15277,1306,15151
marcelosantannajr,icaroguedess,1431,1234,0-1,"Nimzowitsch Defense, Declined Variation",B00,https://lichess.org/67R8Usp7,1200+8,Normal,,,puzzle,,,,,751,68,651,,,rapid,,,,,61,5,135
infra18,rafunk,972,1076,1-0,Four Knights Game: Italian Variation,C46,https://lichess.org/cbdSv4JA,180+5,Time forfeit,,,blitz,,1231.0,,,4221,195,5253,,,puzzle,,,,,134,19,757
rblue,Freaked,1103,1477,0-1,Slav Defense #2,D10,https://lichess.org/XTRKJ4lx,300+0,Normal,,,bullet,,,,,637,17,1764,,,puzzle,,,,,1160,62,812
manuchinobilli,Demre,1234,1489,0-1,Philidor Defense: Exchange Variation,C41,https://lichess.org/y0bLdkAU,300+0,Time forfeit,,,puzzle,,,,,162,19,344,,,blitz,,,,,1553,98,1459
JMChessAce,pablo686,1230,1417,0-1,"Four Knights Game: Spanish Variation, Classical Variation",C48,https://lichess.org/Zxh2iAsa,300+20,Normal,,,puzzle,,,,,15,2,65,,,unknown,,,,,0,0,0
hogardi,JairGD,1373,1372,1-0,Queen's Pawn Game: Mason Attack,D00,https://lichess.org/5nAbOkQi,120+1,Normal,,,unknown,,,,,0,0,0,,,bullet,,,,,669,46,535
pradeepthimmireddy,folowfolowme,1462,1316,1-0,King's Knight Opening,C40,https://lichess.org/fUtogBUn,720+2,Normal,,,rapid,,,,,974,88,881,,,puzzle,,,,,354,30,625
jonatan1990,havepatience,1276,768,0-1,Center Game #2,C21,https://lichess.org/NPV97k6W,60+0,Time forfeit,,,rapid,,,,,141,27,319,,,puzzle,,,,,498,43,499
krazykat,PsyBarbu,1539,1032,1-0,King's Knight Opening,C40,https://lichess.org/oXwBpPex,600+0,Time forfeit,,,rapid,,,1678.0,,7611,319,7938,,,puzzle,,,,,107,27,240
ubuffman2002,efsane15,1290,1187,1-0,Rat Defense: Small Center Defense,C00,https://lichess.org/HuvNninD,600+0,Time forfeit,,,rapid,,,,,454,25,444,,,rapid,,,,,470,28,694
Mafiki,didadida4545,1146,1266,0-1,Philidor Defense #3,C41,https://lichess.org/HdiNPMZk,300+0,Time forfeit,,,blitz,,,,,1342,93,1772,,,blitz,,,,,166,10,350
Indeec,alvq12,1236,1254,0-1,French Defense: Queen's Knight,C00,https://lichess.org/JseLA2MV,300+0,Time forfeit,,,blitz,1337.0,1438.0,,,10789,769,11593,,,puzzle,,,,,309,19,551
fash1,MrWallas,1536,1199,1-0,"King's Gambit Accepted, Schallopp Defense",C34,https://lichess.org/7kdOYXfS,900+0,Normal,,,puzzle,1399.0,1581.0,1781.0,1868.0,10347,381,4835,,,rapid,,,,,1763,143,1477
drenino,bobina7,1098,1514,0-1,Scandinavian Defense,B01,https://lichess.org/o8lej4sk,90+5,Normal,,,blitz,,,,,279,55,819,,,bullet,2106.0,1766.0,2054.0,,33341,1335,19234
reiding,oka86,1304,1492,0-1,Queen's Pawn Game #2,D00,https://lichess.org/qVgYXSFN,600+0,Normal,,,rapid,,,,,244,21,1204,,,rapid,1253.0,1437.0,1511.0,,3644,275,3075
Vardan001,Flanks,1251,1347,0-1,Center Game: Normal Variation,C22,https://lichess.org/gPX9x2aE,1500+5,Normal,,,puzzle,,,,,395,33,618,,,blitz,,,,,5212,241,4671
UserNameNotFound,crag1584,1286,1381,0-1,Philidor Defense #3,C41,https://lichess.org/XgrVhCW1,300+0,Normal,,,puzzle,,,,,759,43,936,,,blitz,,1451.0,,,4056,403,3825
biel12345677777,Evandromn,974,1650,0-1,Queen's Pawn Game #3,D00,https://lichess.org/xzvy1R8f,900+0,Normal,,,rapid,,,,,3,1,24,,,puzzle,,,,,748,45,468
anlub2000,netzumi,1468,1314,0-1,Scotch Game,C44,https://lichess.org/YisMHJGl,300+0,Time forfeit,,,blitz,,1209.0,,,5061,483,5988,,,bullet,1847.0,1795.0,1933.0,,22108,1210,26081
reydereyes,Jubilation,1315,1300,0-1,Nimzowitsch Defense,B00,https://lichess.org/JfcRUnTP,600+6,Time forfeit,,,rapid,,,1180.0,,1184,92,1740,,,puzzle,,,1264.0,,564,26,710
skacool,cramer,1518,1192,1-0,Queen's Pawn Game #3,D00,https://lichess.org/72OwA1UD,300+3,Time forfeit,,,blitz,,,,,5551,312,4077,,,blitz,,,,,551,32,780
s0z,Loz16,1770,790,1-0,Queen's Pawn Game #2,D00,https://lichess.org/RtqNENi7,300+3,Time forfeit,,,blitz,,1904.0,2050.0,,3554,202,2974,,,bullet,1068.0,1395.0,1617.0,,76996,3673,111905
bobyalves,Beliat,1029,1107,0-1,Philidor Defense #3,C41,https://lichess.org/YIL70MEc,300+3,Time forfeit,,,unknown,,,,,0,0,0,,,blitz,,,,,419,67,507
Manni1957,NanoT,1134,1481,0-1,English Opening: Anglo-Scandinavian Defense,A10,https://lichess.org/1snFXynK,180+3,Normal,,,puzzle,,,,,2066,214,4785,,,bullet,1098.0,1186.0,,,6090,451,15495
chezboris,fenb,1275,1501,1-0,Modern Defense,A40,https://lichess.org/oLRCMzSu,240+5,Normal,,,blitz,1165.0,1520.0,,,3763,272,4178,,,rapid,,,,,1039,68,443
RobertGoncalves,In4matic,1153,1213,1-0,"Nimzowitsch Defense, Declined Variation",B00,https://lichess.org/3cdrqZBX,300+0,Normal,,,blitz,,,,,64,3,161,,,rapid,,,,,94,8,218
rozped89,luis_pine,1158,1462,1-0,Italian Game,C50,https://lichess.org/LgsmVJrb,180+3,Normal,,,blitz,,1250.0,,,602,29,1310,,,puzzle,,,,,88,7,166
Mashikkid,ALMACHESS,953,1321,0-1,Queen's Pawn Game,D00,https://lichess.org/R1AJXl0F,300+0,Normal,,,unknown,,,,,0,0,0,,,unknown,,,,,0,0,0
BlobbyFisker,Light2NY,1072,1640,0-1,Sicilian Defense: Bowdler Attack,B20,https://lichess.org/TqELpFRb,60+0,Time forfeit,,,blitz,,1534.0,,,3589,393,4715,,,bullet,,,,,12562,1429,12006
GoBigthenGoBigger,zep69,1018,1586,0-1,Sicilian Defense: Smith-Morra Gambit #2,B21,https://lichess.org/0x6qHENi,300+0,Normal,,,blitz,,,,,277,15,1030,,,blitz,,1697.0,,,10879,820,10388
rcoarco,lucianolessa1977,1640,1075,1-0,Queen's Gambit Accepted: Saduleto Variation,D20,https://lichess.org/OTX9cvMs,240+2,Normal,,,bullet,,1619.0,,,26957,945,10970,,,puzzle,,910.0,1048.0,,3247,208,5199
dws723,Epilefff,1310,1413,0-1,Queen's Gambit Accepted: Normal Variation,D25,https://lichess.org/Y8vKoduL,300+1,Normal,,,blitz,,,,,92,9,134,,,blitz,,,,,712,71,765
kuklin,milena2006,1198,1572,1-0,Queen's Pawn Game: Zukertort Variation,D02,https://lichess.org/ZWfaxKjh,900+10,Normal,,,puzzle,,,,,1210,110,1558,,,rapid,,,1520.0,,5997,296,4267
Buten,nipeed,1408,1321,1-0,Ruy Lopez: Berlin Defense: Kaufmann Variation,C65,https://lichess.org/ewchgVEJ,180+5,Time forfeit,,,rapid,,,,,45,2,42,,,bullet,,,,,13275,315,13965
Ekb1979,KillaSwissBeats,1367,1359,1-0,Sicilian Defense: Smith-Morra Gambit #2,B21,https://lichess.org/5nUZEAYc,300+2,Normal,,,blitz,,,,,181,24,158,,,bullet,1407.0,,,,4701,168,5036
okina,giovasempre1922,1296,1500,1-0,"King's Gambit, Falkbeer Countergambit Accepted",C31,https://lichess.org/SQmSjUSM,300+4,Normal,,,blitz,,,,,50,3,114,,,rapid,,,,,152,12,441
BeerusSama,maxvmv,1331,1365,1-0,Sicilian Defense,B50,https://lichess.org/2NMGxhzz,240+2,Normal,,,unknown,,,,,0,0,0,,,blitz,,1115.0,,,5515,293,8517
JohnJPershing,Brunomg2016,1239,1282,0-1,Alekhine Defense,B02,https://lichess.org/Qw9P2yF0,300+0,Time forfeit,,,puzzle,1438.0,1752.0,1873.0,1762.0,2663,261,2592,,,rapid,,,,,96,5,249
awitron,jvictor20,1398,1338,0-1,Four Knights Game: Scotch Variation Accepted,C47,https://lichess.org/Pthwnbic,300+0,Time forfeit,,,blitz,,,,,2146,90,2977,,,blitz,,,,,1959,128,1952
abhikrotha,RBDTheBlackknight,1364,1127,1-0,"Sicilian Defense: Canal Attack, Main Line",B52,https://lichess.org/5M4EQIti,180+0,Time forfeit,,,puzzle,,2103.0,,,237,6,178,,,puzzle,,,,,189,9,471
monsterdog2,Entropy_Chess,1199,1499,0-1,Center Game: Normal Variation,C22,https://lichess.org/eYDIS7ON,300+5,Time forfeit,,,bullet,1465.0,,,,10133,358,11604,,,puzzle,,,,,486,40,492
niliss,vparma,1325,1001,0-1,Queen's Gambit Declined,D30,https://lichess.org/7wwvgNeZ,900+15,Normal,,,puzzle,,952.0,1244.0,,1221,56,1203,,,puzzle,,,,,18,4,28
RabbitLion,Trujillo,1303,1470,0-1,King's Pawn Game: Leonardis Variation,C20,https://lichess.org/3H8U9c9y,300+1,Normal,,,blitz,,,,,1225,111,1717,,,blitz,,,,,6546,737,6998
rediska,Camilo1998,1468,1114,1-0,King's Knight Opening,C40,https://lichess.org/uXRm4EyP,900+8,Time forfeit,,,blitz,,,,,10074,768,9303,,,puzzle,,,,,42,8,92
CheckaLinaLaShlamba,Assaults,1497,1275,0-1,Queen's Gambit Declined: Alapin Variation,D31,https://lichess.org/zgqnc9JK,60+0,Time forfeit,,,bullet,,,,,489,32,1143,,,unknown,,,,,0,0,0
player70,fishbaum,1331,1228,0-1,English Opening: The Whale,C20,https://lichess.org/tfotMNMo,300+4,Normal,,,blitz,,,,,4450,665,5715,,,bullet,1167.0,1342.0,1459.0,,20899,567,24931
dzafer,reeddeer,1338,1231,1-0,"Englund Gambit Declined, Reversed French",A40,https://lichess.org/EMRiDCkl,480+2,Normal,,,rapid,,,,,422,36,593,,,rapid,,,,,12,1,30
RED111XP,blunderblunder,1301,1457,0-1,Hungarian Opening,A00,https://lichess.org/BlMfXG4i,300+0,Normal,,,unknown,,,,,0,0,0,,,blitz,,,,,8330,781,9875
profemario,rishabh94,1238,1512,0-1,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/TAxLqJ42,180+3,Normal,,,rapid,,,,,55,7,76,,,blitz,,1860.0,,,18762,1079,7855
Konon_Varvar,nicre,1392,1405,0-1,Philidor Defense #3,C41,https://lichess.org/NlUTZL7B,600+10,Normal,,,bullet,1938.0,1778.0,,,31038,1569,30809,,,blitz,,,,,2355,131,2222
christophe781,CatzPajamaz,1437,1316,0-1,King's Pawn Game: Leonardis Variation,C20,https://lichess.org/f2NvTjXV,1500+5,Normal,,,puzzle,,,,,292,11,339,,,unknown,,,,,0,0,0
hyderho,Plapiplap,1335,1271,1/2-1/2,"French Defense: Advance Variation, Extended Bishop Swap",C02,https://lichess.org/ayU7JPy4,720+1,Normal,,,rapid,,1059.0,1503.0,,15962,1341,17765,,,rapid,,,,,241,40,482
KETHER10,Fabi9665,1254,1418,0-1,Sicilian Defense,B50,https://lichess.org/us6sjPNI,180+0,Normal,,,blitz,,1298.0,,,14362,429,16867,,,puzzle,,,1591.0,,621,36,592
joshlikesbagels,ClassClown,1323,1430,0-1,French Defense: Knight Variation,C00,https://lichess.org/JcvzVfc7,900+0,Normal,,,rapid,,,,,165,13,208,,,rapid,,,,,11,2,43
Thehellraiser,HyperRose,1320,1009,1-0,King's Pawn Game: Macleod Attack,C20,https://lichess.org/58OWDFo7,540+0,Time forfeit,,,rapid,,,,,1295,99,892,,,rapid,,,,,15,5,65
spark16,TheVeiledHand,1692,1071,1-0,French Defense: Advance Variation #4,C02,https://lichess.org/7JkiRlWA,480+0,Time forfeit,,,rapid,,,,,2094,101,1525,,,puzzle,,,,,12,3,18
skanerterry,andrewrhchen,1114,1164,0-1,Van't Kruijs Opening,A00,https://lichess.org/bUmDTFw0,180+5,Normal,,,blitz,,,,,2448,200,6357,,,puzzle,1676.0,1591.0,1679.0,,4112,254,5159
Mitch-a-palooza,frankrissanen,1264,1207,1-0,Scandinavian Defense,B01,https://lichess.org/UDaWErPZ,360+6,Normal,,,unknown,,,,,0,0,0,,,rapid,,,,,129,30,310
marko001,ChechuFuentes2,1328,1375,0-1,Pirc Defense #5,B07,https://lichess.org/wj6AV2RP,300+0,Time forfeit,,,blitz,,,,,1696,97,1691,,,rapid,,,,,1,2,13
MatedKarpov,McRaven,1377,1311,0-1,Zukertort Opening: Queen's Gambit Invitation,A04,https://lichess.org/q9Dm8TXZ,180+0,Normal,,,bullet,1776.0,,,,20191,2817,22740,,,unknown,,,,,0,0,0
Vacuous,Edh1960,1112,1332,1-0,Sicilian Defense,B20,https://lichess.org/XatDuPCB,90+5,Normal,,,rapid,,1227.0,,1399.0,5931,302,6761,,,rapid,,,,,3560,199,4052
Alcides,Stanley_Thermos,1220,1324,1-0,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/YcVfGsrl,480+0,Normal,,,rapid,,863.0,770.0,,1001,51,1295,,,unknown,,,,,0,0,0
jbiggs,Crapchessplayer,1370,1359,1-0,Sicilian Defense: Bowdler Attack,B20,https://lichess.org/8SzC8Dq0,180+3,Time forfeit,,,blitz,,,,,1071,75,1691,,,blitz,,,,,1006,70,1507
brainfog,JUAN18santos,1340,1356,0-1,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,B30,https://lichess.org/vplCaCxS,120+0,Time forfeit,,,bullet,,,,,4901,85,9713,,,puzzle,,,,,306,17,159
Sassy_Foods,DEdg1,1299,1119,1-0,Center Game: Hall Variation,C22,https://lichess.org/5eD4LHL6,420+0,Normal,,,unknown,,,,,0,0,0,,,rapid,,,,,168,17,163
ceciliadiaz239,jacquesbrits,1200,1021,1-0,Queen's Pawn Game,D00,https://lichess.org/ylY2Ocvl,1200+0,Normal,,,rapid,,,,,100,20,212,,,puzzle,,,,,706,50,1295
gifta,jokerstar,1403,1350,1-0,"French Defense: Advance Variation, Nimzowitsch System",C02,https://lichess.org/OQXQoch3,180+5,Normal,,,unknown,,,,,0,0,0,,,blitz,,,,,112,3,111
mylevelisbad,MauroRulo,1399,1258,0-1,"Italian Game: Two Knights Defense, Fritz Variation",C57,https://lichess.org/A0tMJOp9,180+8,Normal,,,unknown,,,,,0,0,0,,,puzzle,,,,,102,4,221
mustis,festerbestertester,1385,1351,0-1,Scandinavian Defense: Mieses-Kotroc Variation,B01,https://lichess.org/4zqZSmJE,300+3,Normal,,,rapid,,,,,2344,239,2086,,,rapid,,,1562.0,,8593,1069,11050
SirTurtle,probablylosing,1180,1268,1-0,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",C50,https://lichess.org/okYCUaJE,300+2,Normal,,,puzzle,,,,,672,64,629,,,puzzle,,,,,158,12,312
WannabeGrandmaster02,lodeale,1306,1368,0-1,"Ruy Lopez: Exchange Variation, Lutikov Variation",C68,https://lichess.org/YtMagOl1,300+0,Time forfeit,,,classical,,,,,71,6,27,,,bullet,1417.0,,,,2612,101,2409
Fclaro777,NoviceSterling,1425,1252,0-1,Van't Kruijs Opening,A00,https://lichess.org/p8Najx2e,60+0,Time forfeit,,,bullet,,,,,6449,195,7131,,,puzzle,,,,,546,47,928
jweeks,SolomonMC,1401,1348,0-1,Three Knights Opening,C46,https://lichess.org/QQ3BDTZx,300+10,Normal,,,rapid,,,1151.0,,724,34,860,,,blitz,,1366.0,,,7929,639,8668
bobris,lwest,924,1264,0-1,Scandinavian Defense,B01,https://lichess.org/0NbqgZf5,180+5,Normal,,,puzzle,,,,,312,23,477,,,blitz,,1128.0,,,802,60,1006
maverickNot,bmohr24,1375,1382,1-0,Owen Defense,B00,https://lichess.org/8h6k5vyS,300+8,Normal,,,rapid,,1102.0,,,6630,152,7812,,,rapid,,,,,5,0,18
apaja,Artfuull,1384,1401,1-0,French Defense: Perseus Gambit,C01,https://lichess.org/cnbJANsL,120+0,Time forfeit,,,blitz,,,,,7631,494,8057,,,blitz,,,,,410,18,655
krozam,alexgilces,1270,1461,0-1,Modern Defense,A40,https://lichess.org/NTEVnDqq,300+8,Normal,,,bullet,,,,,1362,100,6412,,,puzzle,,,,,447,38,371
